source,line,kind,token,target,status,semantics
.agents/skills/yss-frontend-scaffold-generator/scripts/generate_scaffold.mjs,6,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/generate_scaffold.mjs,7,import-export,../../../../scripts/lib/json-schema.mjs,scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/generate_scaffold.mjs,7,scripts-literal,../../../../scripts/lib/json-schema.mjs,scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/run_scaffold_verification.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/run_scaffold_verification.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/run_scaffold_verification.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,3,import-export,node:fs,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,4,import-export,node:os,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,5,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,6,import-export,node:child_process,,external-module,lexical-reference-candidate
.agents/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,27,scripts-literal,.agents/skills/yss-frontend-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,.agents/skills/yss-frontend-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,2,import-export,node:child_process,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,3,import-export,node:fs/promises,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,4,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,5,import-export,node:process,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,6,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,7,import-export,./run_scaffold_verification.mjs,.agents/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,3,import-export,../../../../scripts/lib/user-decision.mjs,scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,3,scripts-literal,../../../../scripts/lib/user-decision.mjs,scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,4,import-export,node:crypto,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,5,import-export,node:fs/promises,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,6,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,7,import-export,node:process,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,8,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,9,import-export,../../../../scripts/vendor/yaml.mjs,scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,9,scripts-literal,../../../../scripts/vendor/yaml.mjs,scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,10,import-export,../../../../scripts/lib/repository-scope-policy.mjs,scripts/lib/repository-scope-policy.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,10,scripts-literal,../../../../scripts/lib/repository-scope-policy.mjs,scripts/lib/repository-scope-policy.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,11,import-export,../../../../scripts/lib/scaffold-local-database.mjs,scripts/lib/scaffold-local-database.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,11,scripts-literal,../../../../scripts/lib/scaffold-local-database.mjs,scripts/lib/scaffold-local-database.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,12,import-export,../../../../scripts/lib/backend-architecture.mjs,scripts/lib/backend-architecture.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,12,scripts-literal,../../../../scripts/lib/backend-architecture.mjs,scripts/lib/backend-architecture.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,13,import-export,../../../../scripts/lib/json-schema.mjs,scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,13,scripts-literal,../../../../scripts/lib/json-schema.mjs,scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,4,import-export,node:process,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,5,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,7,import-export,../../yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,.agents/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,7,scripts-literal,../../yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,.agents/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,1,import-export,../../../../scripts/fixtures/user-decision/build-fixture.mjs,scripts/fixtures/user-decision/build-fixture.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,1,scripts-literal,../../../../scripts/fixtures/user-decision/build-fixture.mjs,scripts/fixtures/user-decision/build-fixture.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,3,import-export,node:crypto,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,5,import-export,node:fs/promises,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,6,import-export,node:os,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,7,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,8,import-export,node:test,,external-module,lexical-reference-candidate
.agents/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,9,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,2,import-export,node:crypto,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,4,import-export,node:fs/promises,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,5,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,6,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,7,import-export,../../yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,7,scripts-literal,../../yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,55,scripts-literal,scripts/lib,,unresolved-literal,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,56,scripts-literal,scripts/vendor,,unresolved-literal,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/run_scaffold_verification.mjs,2,import-export,../../yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,.agents/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/run_scaffold_verification.mjs,2,scripts-literal,../../yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,.agents/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/generate_project.test.mjs,1,import-export,node:test,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/generate_project.test.mjs,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/generate_project.test.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/generate_project.test.mjs,4,import-export,node:url,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,1,import-export,node:fs/promises,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,4,import-export,./runtime.mjs,.agents/skills/yss-mvc-scaffold-generator/scripts/lib/runtime.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,5,import-export,./storage.mjs,.agents/skills/yss-mvc-scaffold-generator/scripts/lib/storage.mjs,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,42,scripts-literal,scripts/verify-implementation-path-scenarios,scripts/verify-implementation-path-scenarios,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,42,scripts-literal,scripts/implementation-path-policy,scripts/implementation-path-policy,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,53,scripts-literal,scripts/gitworks,scripts/gitworks,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,55,scripts-literal,scripts/verify-maintenance-checkpoint,scripts/verify-maintenance-checkpoint,resolved-file,lexical-reference-candidate
.agents/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,56,scripts-literal,scripts/lib/,,unresolved-literal,lexical-reference-candidate
